High_regress,Low_regress,Open_regress,Close_regress
209.89601135253906,206.17703247070312,207.41981506347656,208.54684448242188
253.1579132080078,248.84954833984375,250.23895263671875,251.63925170898438
210.8899688720703,207.15745544433594,208.4036102294922,209.5369110107422
230.64073181152344,226.63912963867188,227.9522247314453,229.21029663085938
246.90110778808594,242.67799377441406,244.0461883544922,245.40696716308594
205.4854736328125,201.8265838623047,203.05441284179688,204.15359497070312
210.17340087890625,206.4506378173828,207.69436645507812,208.82315063476562
199.27857971191406,195.70423889160156,196.91104125976562,197.97100830078125
225.69644165039062,221.76220703125,223.05853271484375,224.28536987304688
242.1267852783203,237.96871948242188,239.3207244873047,240.65135192871094
213.35398864746094,209.587890625,210.84239196777344,211.99127197265625
228.28329467773438,224.31381225585938,225.61891174316406,226.86209106445312
249.96104431152344,245.6962432861328,247.07479858398438,248.4549102783203
221.3756103515625,217.500244140625,218.7819366455078,219.98147583007812
233.35891723632812,229.32028198242188,230.64259338378906,231.91783142089844
220.66815185546875,216.8024139404297,218.0817108154297,219.2767791748047
215.3727569580078,211.57916259765625,212.8404998779297,214.00213623046875
218.26882934570312,214.43577575683594,215.70693969726562,216.88685607910156
213.4826202392578,209.71478271484375,210.9697265625,212.11941528320312
216.2931671142578,212.48703002929688,213.75149536132812,214.91893005371094
215.8195343017578,212.0198516845703,213.28271484375,214.44717407226562
262.72601318359375,258.28729248046875,259.7091064453125,261.1698913574219
261.5841979980469,257.1610412597656,258.5789794921875,260.03253173828125
217.07115173339844,213.25442504882812,214.5215301513672,215.69387817382812
232.70712280273438,228.67738342285156,229.99746704101562,231.2686004638672
230.9076690673828,226.90243530273438,228.2164306640625,229.4761962890625
216.0169219970703,212.2145538330078,213.47808837890625,214.64378356933594
249.90028381347656,245.6363067626953,247.01466369628906,248.39439392089844
235.88241577148438,231.8094024658203,233.1402587890625,234.4314422607422
260.94451904296875,256.53009033203125,257.94586181640625,259.3953552246094
215.12600708007812,211.3357696533203,212.59628295898438,213.75634765625
242.19943237304688,238.04037475585938,239.39263916015625,240.72372436523438
220.04457092285156,216.1873321533203,217.46450805664062,218.6556396484375
269.8683776855469,265.3323669433594,266.7784118652344,268.2842712402344
218.4731903076172,214.63735961914062,215.90921020507812,217.09042358398438
248.55194091796875,244.30633544921875,245.6801300048828,247.05133056640625
298.00634765625,293.0870056152344,294.6283874511719,296.31201171875
238.36422729492188,234.25741577148438,235.5966796875,236.90353393554688
244.29031372070312,240.10276794433594,241.4621124267578,242.806396484375
224.3491668701172,220.43328857421875,221.7250518798828,222.94337463378906
236.33416748046875,232.2550048828125,233.58738708496094,234.8814239501953
276.8355407714844,272.2046203613281,273.67425537109375,275.22412109375
245.04673767089844,240.84889221191406,242.21080017089844,243.5598602294922
233.9980010986328,229.95066833496094,231.27513122558594,232.55441284179688
239.73135375976562,235.6059112548828,236.94981384277344,238.2653045654297
224.2994842529297,220.38429260253906,221.67588806152344,222.89390563964844
331.49090576171875,326.1153869628906,327.770263671875,329.6653747558594
224.8843231201172,220.96115112304688,222.25473022460938,223.4764404296875
290.1409912109375,285.3288269042969,286.8435363769531,288.47747802734375
240.6181182861328,236.48060607910156,237.82749938964844,239.1486053466797
280.2352600097656,275.5580139160156,277.0391845703125,278.61053466796875
251.13394165039062,246.85316467285156,248.23570251464844,249.6232147216797
262.69561767578125,258.25732421875,259.6790466308594,261.1396179199219
237.4696807861328,233.3750457763672,234.71127319335938,236.01248168945312
255.69058227539062,251.3477325439453,252.74571228027344,254.16201782226562
250.0714569091797,245.80516052246094,247.18409729003906,248.56491088867188
279.8299560546875,275.1582336425781,276.6380310058594,278.2068176269531
223.08871459960938,219.19000244140625,220.47750854492188,221.6878662109375
232.9825897216797,228.9490966796875,230.27011108398438,231.54298400878906
257.670166015625,253.30032348632812,254.70501708984375,256.1338195800781
278.1277770996094,273.479248046875,274.9532775878906,276.5113220214844
225.66790771484375,221.7340545654297,223.03028869628906,224.2569580078125
265.8350524902344,261.35400390625,262.7863464355469,264.2667541503906
223.88404846191406,219.97450256347656,221.2646942138672,222.48007202148438
218.23577880859375,214.40318298339844,215.6742401123047,216.85394287109375
252.0279541015625,247.73500061035156,249.12057495117188,250.51373291015625
224.2360382080078,220.3217010498047,221.6130828857422,222.83070373535156
231.8682861328125,227.8499755859375,229.16722106933594,230.43304443359375
251.94464111328125,247.65281677246094,249.03810119628906,250.4307403564453
211.42501831054688,207.68521118164062,208.9331817626953,210.0698699951172
210.6866912841797,206.95693969726562,208.20240783691406,209.3344268798828
204.57644653320312,200.929931640625,202.15469360351562,203.2481231689453
256.30413818359375,251.95289611816406,253.35296630859375,254.77313232421875
249.76414489746094,245.50201416015625,246.87991333007812,248.2587890625
274.77294921875,270.1701354980469,271.6327819824219,273.1696472167969
222.97903442382812,219.08181762695312,220.3689422607422,221.57861328125
219.12892150878906,215.28414916992188,216.5582275390625,217.7435760498047
247.50753784179688,243.2761688232422,244.64642333984375,246.0110321044922
228.6697235107422,224.69497680664062,226.0013885498047,227.24700927734375
259.19488525390625,254.8042755126953,256.2141418457031,257.652587890625
219.45037841796875,215.6012420654297,216.87640380859375,218.06378173828125
220.24862670898438,216.3885955810547,217.66647338867188,218.85890197753906
221.76341247558594,217.88275146484375,219.16575622558594,220.3677520751953
215.07566833496094,211.28611755371094,212.5464630126953,213.70620727539062
257.66015625,253.29046630859375,254.69512939453125,256.1238708496094
258.51568603515625,254.1343231201172,255.54188537597656,256.9760437011719
231.9619598388672,227.94236755371094,229.2599334716797,230.52635192871094
270.7449951171875,266.1970520019531,267.64605712890625,269.157470703125
217.22039794921875,213.40162658691406,214.6692352294922,215.842529296875
268.50390625,263.9864807128906,265.4278869628906,266.9251403808594
247.9591064453125,243.72157287597656,245.09335327148438,246.4608154296875
220.74008178710938,216.8733673095703,218.1529083251953,219.3484344482422
282.58648681640625,277.8772277832031,279.3663635253906,280.95257568359375
264.9193420410156,260.45074462890625,261.8800048828125,263.3546142578125
236.805908203125,232.72032165527344,234.05430603027344,235.351318359375
245.4578399658203,241.25439453125,242.61769104003906,243.9693603515625
224.17318725585938,220.25970458984375,221.55087280273438,222.76809692382812
273.1485595703125,268.56787109375,270.0249938964844,271.5516052246094
219.97158813476562,216.11534118652344,217.3922882080078,218.5829620361328
224.2961883544922,220.3810272216797,221.67262268066406,222.89060974121094
277.4627990722656,272.8233337402344,274.29510498046875,275.8489685058594
241.69593811035156,237.54373168945312,238.894287109375,240.22219848632812
235.3755340576172,231.30943298339844,232.63856506347656,233.92654418945312
247.72412109375,243.4897918701172,244.86077880859375,246.22674560546875
222.39111328125,218.50189208984375,219.7870330810547,220.9929962158203
305.2001953125,300.182861328125,301.7486267089844,303.4776916503906
231.50735473632812,227.4939422607422,228.80996704101562,230.07351684570312
221.05331420898438,217.1823272705078,218.4629364013672,219.6604461669922
325.1502685546875,319.86114501953125,321.4945068359375,323.3495788574219
216.8705291748047,213.0565185546875,214.3229522705078,215.49403381347656
249.74705505371094,245.48516845703125,246.86300659179688,248.2417755126953
280.3179016113281,275.6395568847656,277.1209716796875,278.69287109375
221.90138244628906,218.0188446044922,219.3023223876953,220.50518798828125
241.85011291503906,237.69580078125,239.046875,240.37576293945312
252.0500946044922,247.7568359375,249.14248657226562,250.53579711914062
265.2519226074219,260.77880859375,262.2091979980469,263.6859130859375
225.4986572265625,221.56710815429688,222.86277770996094,224.08836364746094
292.5772705078125,287.7319030761719,289.2548828125,290.9042053222656
265.9905700683594,261.50738525390625,262.9402770996094,264.4216613769531
232.32456970214844,228.30003356933594,229.6188201904297,230.8875274658203
258.16961669921875,253.79299926757812,255.1993865966797,256.63134765625
228.4189453125,224.4476318359375,225.75318908691406,226.99722290039062
294.2201232910156,289.3523864746094,290.88092041015625,292.5406188964844
252.0363311767578,247.74325561523438,249.12884521484375,250.52206420898438
249.9395751953125,245.67506408691406,247.05355834960938,248.43353271484375
231.07618713378906,227.06866455078125,228.3832244873047,229.64405822753906
266.28192138671875,261.7947998046875,263.2286682128906,264.7118835449219
241.29757690429688,237.1508026123047,238.5,239.8253936767578
236.7992706298828,232.71377563476562,234.0477294921875,235.34469604492188
238.53280639648438,234.4237060546875,235.76353454589844,237.0714569091797
275.9276428222656,271.30908203125,272.775634765625,274.3197937011719
229.83279418945312,225.84219360351562,227.15255737304688,228.405517578125
233.78042602539062,229.73605346679688,231.05978393554688,232.3376922607422
306.0078430175781,300.9794921875,302.5480041503906,304.28216552734375
279.01239013671875,274.351806640625,275.8288269042969,277.3924560546875
317.1897277832031,312.009033203125,313.6154479980469,315.42022705078125
252.33258056640625,248.0354766845703,249.4220733642578,250.81715393066406
292.7625732421875,287.9146728515625,289.43829345703125,291.0887756347656
238.44093322753906,234.3330841064453,235.672607421875,236.97994995117188
265.0022277832031,260.5325012207031,261.9620361328125,263.43719482421875
274.23388671875,269.638427734375,271.0992431640625,272.6326904296875
271.6872863769531,267.1264953613281,268.5787048339844,270.0960693359375
238.05709838867188,233.9544677734375,235.29269409179688,236.5976104736328
311.1706848144531,306.072021484375,307.65802001953125,309.4247741699219
251.6350555419922,247.3474578857422,248.731689453125,250.12237548828125
298.4126892089844,293.4878234863281,295.03057861328125,296.7167663574219
246.08135986328125,241.86941528320312,243.23483276367188,244.59043884277344
261.6260070800781,257.2023010253906,258.6203918457031,260.0741882324219
283.0045471191406,278.2895812988281,279.7801208496094,281.3689880371094
268.6732177734375,264.15350341796875,265.595458984375,267.09381103515625
256.97528076171875,252.6149444580078,254.01727294921875,255.4416961669922
280.12713623046875,275.45135498046875,276.9321594238281,278.5028381347656
274.8966369628906,270.2921142578125,271.75518798828125,273.2928161621094
261.4420166015625,257.02081298828125,258.4382629394531,259.89093017578125
258.3035583496094,253.92510986328125,255.33193969726562,256.7647705078125
268.9447021484375,264.4212646484375,265.8641662597656,267.3642272949219
316.6277160644531,311.4547119140625,313.0592041015625,314.8604431152344
277.4284362792969,272.7894287109375,274.2610778808594,275.8147277832031
276.7718505859375,272.14178466796875,273.6112060546875,275.16070556640625
275.12811279296875,270.52044677734375,271.98431396484375,273.5234069824219
247.58815002441406,243.35568237304688,244.7261962890625,246.09132385253906
311.9574279785156,306.8480224609375,308.43670654296875,310.20843505859375
244.30567932128906,240.117919921875,241.47731018066406,242.8217010498047
279.0046081542969,274.3441467285156,275.8211364746094,277.38470458984375
322.10418701171875,316.8565368652344,318.4795837402344,320.3154296875
244.58413696289062,240.392578125,241.7529296875,243.0990753173828
295.72540283203125,290.8371276855469,292.37078857421875,294.0400085449219
266.3858337402344,261.89727783203125,263.3315124511719,264.8153991699219
260.96392822265625,256.5492248535156,257.9650573730469,259.4147033691406
287.42327880859375,282.64813232421875,284.15362548828125,285.7704162597656
274.2055969238281,269.6105041503906,271.07122802734375,272.6045227050781
256.4945068359375,252.1407012939453,253.54139709472656,254.96278381347656
278.10479736328125,273.4565734863281,274.9305114746094,276.4884033203125
263.9831848144531,259.5273742675781,260.9534606933594,262.4221496582031
262.9676208496094,258.525634765625,259.9482727050781,261.4105529785156
268.5176086425781,264.0000305175781,265.44146728515625,266.9388122558594
272.5247802734375,267.9526062011719,269.4076232910156,270.9302673339844
244.4422149658203,240.25259399414062,241.61245727539062,242.9577178955078
262.5649719238281,258.1284484863281,259.5497131347656,261.00946044921875
258.238037109375,253.86045837402344,255.26707458496094,256.699462890625
253.05718994140625,248.7501983642578,250.13926696777344,251.53892517089844
247.28224182128906,243.05392456054688,244.4234161376953,245.78660583496094
262.0888977050781,257.65887451171875,259.0785217285156,260.5352783203125
243.93637084960938,239.75364685058594,241.11178588867188,242.45384216308594
288.3081970214844,283.5209655761719,285.0295104980469,286.65185546875
240.66534423828125,236.5271759033203,237.87423706054688,239.1956329345703
249.0669708251953,244.81434631347656,246.18988037109375,247.56434631347656
265.3243408203125,260.8502502441406,262.2808837890625,263.758056640625
264.7600402832031,260.2936096191406,261.72235107421875,263.1959533691406
250.00103759765625,245.73568725585938,247.11439514160156,248.4947509765625
266.9526672363281,262.45635986328125,263.89251708984375,265.3799743652344
238.1963653564453,234.0918426513672,235.4305419921875,236.736328125
230.02659606933594,226.0333709716797,227.34437561035156,228.59857177734375
234.6398162841797,230.583740234375,231.91038513183594,233.19371032714844
320.8533020019531,315.6227111816406,317.24151611328125,319.0694580078125
248.72195434570312,244.47402954101562,245.848388671875,247.22067260742188
266.4461975097656,261.9568176269531,263.3912353515625,264.8755187988281
269.21905517578125,264.69189453125,266.1357116699219,267.6374816894531
293.51837158203125,288.6601867675781,290.1863708496094,291.84161376953125
250.4232635498047,246.15216064453125,247.5323028564453,248.9153289794922
278.294677734375,273.64385986328125,275.11846923828125,276.67755126953125
264.044677734375,259.5880126953125,261.0143127441406,262.4833984375
259.1961669921875,254.80557250976562,256.2154235839844,257.6539001464844
294.0532531738281,289.1877746582031,290.71575927734375,292.3743896484375
258.81390380859375,254.42848205566406,255.83705139160156,257.2731018066406
268.79803466796875,264.276611328125,265.7190246582031,267.2181091308594
298.30206298828125,293.3786926269531,294.92108154296875,296.6065673828125
258.9451904296875,254.5579833984375,255.9669952392578,257.40386962890625
279.2398376464844,274.576171875,276.053955078125,277.6190185546875
282.03057861328125,277.328857421875,278.8161315917969,280.3988037109375
254.1654815673828,249.84339904785156,251.2362060546875,252.64288330078125
300.3150634765625,295.3642883300781,296.9134826660156,298.6116638183594
272.7722473144531,268.1966552734375,269.65252685546875,271.1767578125
255.05499267578125,250.72079467773438,252.1166229248047,253.52891540527344
304.8420715332031,299.82958984375,301.3941650390625,303.1209411621094
272.40728759765625,267.836669921875,269.29132080078125,270.813232421875
252.3899383544922,248.09205627441406,249.47885131835938,250.87429809570312
290.89886474609375,286.07635498046875,287.5936584472656,289.23236083984375
280.742431640625,276.05828857421875,277.5411682128906,279.11572265625
251.54342651367188,247.25706481933594,248.6409912109375,250.03109741210938
299.6820373535156,294.7398681640625,296.28692626953125,297.98114013671875
253.90049743652344,249.58203125,250.9739532470703,252.37893676757812
314.6298522949219,309.4840393066406,311.0817565917969,312.870361328125
270.8208923339844,266.27191162109375,267.7211608886719,269.2330627441406
296.4038391113281,291.5063171386719,293.0422668457031,294.71575927734375
260.69683837890625,256.2857971191406,257.70074462890625,259.148681640625
286.8746337890625,282.10693359375,283.610595703125,285.2239074707031
261.724853515625,257.2998046875,258.7182312011719,260.17266845703125
300.27154541015625,295.32135009765625,296.8703918457031,298.5683288574219
263.08001708984375,258.6365051269531,260.05950927734375,261.52252197265625
274.51959228515625,269.92022705078125,271.38201904296875,272.9172668457031
253.28636169433594,248.97625732421875,250.3660888671875,251.76719665527344
284.27239990234375,279.5401611328125,281.0350036621094,282.6318664550781
312.4526062011719,307.3364562988281,308.9267883300781,310.70166015625
257.9568176269531,253.5830841064453,254.98875427246094,256.41937255859375
288.37603759765625,283.587890625,285.0966491699219,286.71942138671875
258.064697265625,253.68951416015625,255.0955352783203,256.52685546875
284.87933349609375,280.1388244628906,281.6357116699219,283.2364196777344
265.6631164550781,261.1844177246094,262.6161804199219,264.0954895019531
326.4966125488281,321.18914794921875,322.82708740234375,324.6906433105469
264.4644775390625,260.0020751953125,261.4298095703125,262.90155029296875
263.9620666503906,259.5065002441406,260.9325256347656,262.4010925292969
291.6623840332031,286.8294982910156,288.349365234375,289.992919921875
311.6763610839844,306.57080078125,308.15850830078125,309.928466796875
266.4639892578125,261.974365234375,263.4088439941406,264.8932189941406
273.3152160644531,268.7322692871094,270.1899719238281,271.7176208496094
345.1070861816406,339.54608154296875,341.2471008300781,343.2282409667969
275.1114196777344,270.5039978027344,271.9678039550781,273.50677490234375
303.6241760253906,298.6282958984375,300.188720703125,301.9078063964844
268.26287841796875,263.7487487792969,265.1893310546875,266.68505859375
283.678466796875,278.9543151855469,280.4471435546875,282.0402526855469
295.89605712890625,291.0054626464844,292.5397033691406,294.2099609375
298.76904296875,293.8393249511719,295.38330078125,297.07171630859375
285.4786682128906,280.7300109863281,282.22894287109375,283.8334045410156
263.82342529296875,259.3697509765625,260.7952880859375,262.26300048828125
261.2584533691406,256.8397521972656,258.256591796875,259.7080993652344
401.7577819824219,395.4250183105469,397.3179931640625,399.656982421875
285.8010559082031,281.0480041503906,282.54803466796875,284.154541015625
314.8533020019531,309.7044372558594,311.30291748046875,313.09295654296875
270.27777099609375,265.7361755371094,267.18359375,268.6920471191406
302.76190185546875,297.7778015136719,299.3352966308594,301.0489501953125
300.4730224609375,295.52008056640625,297.06982421875,298.7690124511719
305.6803283691406,300.6564636230469,302.2238464355469,303.9559326171875
289.7485656738281,284.94171142578125,286.45513916015625,288.0865783691406
284.68994140625,279.9520263671875,281.4482727050781,283.04779052734375
309.2176818847656,304.1455993652344,305.7249755859375,307.4794006347656
310.35650634765625,305.2689208984375,306.8521728515625,308.61376953125
277.05841064453125,272.4244384765625,273.89483642578125,275.4461364746094
321.45758056640625,316.2187805175781,317.8396301269531,319.67138671875
271.7344665527344,267.17303466796875,268.6253967285156,270.14306640625
289.92138671875,285.1121826171875,286.62615966796875,288.2586975097656
295.9466552734375,291.05535888671875,292.58978271484375,294.2603759765625
322.0151672363281,316.76873779296875,318.3915100097656,320.2267761230469
291.77947998046875,286.9449768066406,288.46527099609375,290.1095275878906
310.4009094238281,305.3127136230469,306.8961181640625,308.65802001953125
285.6726379394531,280.92132568359375,282.4208984375,284.026611328125
306.9140625,301.8733825683594,303.4449462890625,305.184814453125
276.02069091796875,271.40087890625,272.86773681640625,274.4124755859375
324.14080810546875,318.86541748046875,320.495361328125,322.3440856933594
295.1160583496094,290.236083984375,291.7676696777344,293.4330139160156
296.1101379394531,291.2166442871094,292.7515869140625,294.4232482910156
268.9717712402344,264.4479675292969,265.8909606933594,267.39117431640625
310.23785400390625,305.1518859863281,306.7347106933594,308.49560546875
317.4262390136719,312.2423400878906,313.8495178222656,315.65582275390625
287.9771728515625,283.1944580078125,284.70184326171875,286.3221130371094
320.41473388671875,315.19012451171875,316.8074645996094,318.6325988769531
300.0673522949219,295.11993408203125,296.6683044433594,298.3649597167969
306.6401672363281,301.60321044921875,303.1738586425781,304.9120178222656
308.40533447265625,303.3443298339844,304.92095947265625,306.6702575683594
308.93487548828125,303.86663818359375,305.445068359375,307.1977233886719
287.2576904296875,282.4847717285156,283.98974609375,285.6054382324219
288.7481384277344,283.9549255371094,285.4649353027344,287.0900573730469
286.8514404296875,282.08404541015625,283.587646484375,285.2007751464844
321.7243957519531,316.48193359375,318.10369873046875,319.9371337890625
277.3839111328125,272.74554443359375,274.217041015625,275.7703857421875
388.1101989746094,381.9633483886719,383.8100891113281,386.0628662109375
299.8973388671875,294.9522399902344,296.5000305175781,298.1955871582031
303.1927490234375,298.2027587890625,299.76171875,301.47808837890625
305.4668884277344,300.4459228515625,302.0126037597656,303.7433166503906
313.4747314453125,308.34466552734375,309.9384765625,311.71978759765625
307.85784912109375,302.8043212890625,304.37908935546875,306.1249084472656
287.8730773925781,283.0917663574219,284.59881591796875,286.2184143066406
314.1197509765625,308.98089599609375,310.576904296875,312.3623046875
294.62322998046875,289.75,291.2799072265625,292.942138671875
329.5914611816406,324.2418212890625,325.8902587890625,327.77337646484375
296.17266845703125,291.2783203125,292.8134765625,294.4855041503906
276.2989501953125,271.6753234863281,273.1431579589844,274.68963623046875
297.76788330078125,292.851806640625,294.39239501953125,296.0744934082031
316.93731689453125,311.76007080078125,313.3656005859375,315.1687927246094
310.91326904296875,305.8180847167969,307.4032287597656,309.1683654785156
307.9218444824219,302.867431640625,304.4424133300781,306.18865966796875
293.2462463378906,288.3917541503906,289.9170227050781,291.570556640625
305.4336242675781,300.4131164550781,301.97967529296875,303.710205078125
288.16064453125,283.37542724609375,284.8834533691406,286.5048828125
287.8042907714844,283.0239562988281,284.53076171875,286.1499328613281
411.21441650390625,404.7528076171875,406.6778259277344,409.0765380859375
292.4011535644531,287.55816650390625,289.08056640625,290.728759765625
353.6359558105469,347.958740234375,349.68865966796875,351.7236633300781
290.9677429199219,286.144287109375,287.6618347167969,289.30096435546875
284.5841369628906,279.84765625,281.3435363769531,282.9423828125
305.5883483886719,300.56573486328125,302.1328125,303.86431884765625
367.2077941894531,361.345703125,363.1216125488281,365.2423400878906
291.74761962890625,286.9135437011719,288.4337158203125,290.0777893066406
385.46527099609375,379.3544616699219,381.1922302246094,383.42828369140625
305.259521484375,300.2413635253906,301.8073425292969,303.5367736816406
370.25927734375,364.3556213378906,366.141845703125,368.2818603515625
331.169677734375,325.79852294921875,327.4523010253906,329.34539794921875
328.16729736328125,322.8370666503906,324.4806823730469,326.35479736328125
292.69842529296875,287.8514099121094,289.3747863769531,291.0248718261719
383.7677917480469,377.6800842285156,379.5121154785156,381.7374572753906
353.2798156738281,347.60748291015625,349.336181640625,351.3689270019531
342.3320617675781,336.808837890625,338.5004577636719,340.46405029296875
337.1882629394531,331.7351379394531,333.4093017578125,335.3404235839844
308.1863098144531,303.1282653808594,304.70416259765625,306.45208740234375
336.8664245605469,331.4176940917969,333.0907897949219,335.0198669433594
387.2071228027344,381.07257080078125,382.916259765625,385.163330078125
359.8717956542969,354.1096496582031,355.8606872558594,357.9350891113281
342.87451171875,337.34393310546875,339.037353515625,341.00439453125
337.4210510253906,331.9647521972656,333.63970947265625,335.5722961425781
310.0264892578125,304.9433898925781,306.5255126953125,308.2850341796875
335.8588562011719,330.4238586425781,332.093505859375,334.0162353515625
348.8170471191406,343.20550537109375,344.9190979003906,346.92364501953125
355.60870361328125,349.9046325683594,351.6412048339844,353.6886901855469
340.7151794433594,335.2139892578125,336.9001159667969,338.853515625
303.0856018066406,298.0970458984375,299.6556396484375,301.371337890625
372.9964599609375,367.0555114746094,368.85101318359375,371.0083312988281
385.217041015625,379.1095886230469,380.946533203125,383.1810302734375
360.6937561035156,354.92041015625,356.6742248535156,358.7538146972656
346.6766052246094,341.0942077636719,342.800537109375,344.7915954589844
327.4587707519531,322.13818359375,323.7793884277344,325.6490478515625
351.377685546875,345.7312316894531,347.4534912109375,349.4742431640625
358.1800231933594,352.44091796875,354.18621826171875,356.24993896484375
359.1249084472656,353.3729248046875,355.1214294433594,357.1911315917969
328.0745849609375,322.74560546875,324.3888854980469,326.262451171875
376.2594909667969,370.2740783691406,372.0806579589844,374.2585754394531
352.66961669921875,347.0055847167969,348.7322082519531,350.7611083984375
325.2269592285156,319.9367980957031,321.5704345703125,323.4259948730469
386.1210021972656,380.0012512207031,381.84124755859375,384.0814514160156
309.9798583984375,304.89739990234375,306.4793701171875,308.2386169433594
431.32159423828125,424.5860595703125,426.5792541503906,429.10498046875
401.2507019042969,394.9248352050781,396.81610107421875,399.1518859863281
353.8722229003906,348.1918029785156,349.9225158691406,351.9590148925781
365.5031433105469,359.6642761230469,361.43438720703125,363.54437255859375
352.9236755371094,347.2561950683594,348.98370361328125,351.0141906738281
383.0552978515625,376.977294921875,378.8069152832031,381.0277404785156
362.826904296875,357.0245056152344,358.7855529785156,360.8786315917969
362.83990478515625,357.03729248046875,358.79840087890625,360.89154052734375
340.9159240722656,335.4120178222656,337.09881591796875,339.053466796875
407.1130676269531,400.70733642578125,402.61846923828125,404.99127197265625
359.4686584472656,353.7120056152344,355.4617004394531,357.5335388183594
374.595458984375,368.6327209472656,370.43365478515625,372.6010437011719
350.8314514160156,345.1924743652344,346.9128723144531,348.93017578125
361.4994201660156,355.715087890625,357.4716491699219,359.55633544921875
383.6032409667969,377.5177917480469,379.3492431640625,381.57354736328125
364.28314208984375,358.4609069824219,360.2268981933594,362.32916259765625
375.7107238769531,369.7327880859375,371.5375061035156,373.7119445800781
320.7265625,315.4976806640625,317.1160583496094,318.9432067871094
407.9930725097656,401.5753479003906,403.4894714355469,405.8678283691406
400.1381530761719,393.82745361328125,395.7149353027344,398.043701171875
342.45172119140625,336.9269104003906,338.618896484375,340.583251953125
324.4237060546875,319.14447021484375,320.775390625,322.6258544921875
371.60809326171875,365.6860656738281,367.47686767578125,369.6253967285156
386.9703369140625,380.8389892578125,382.681884765625,384.9274597167969
340.06524658203125,334.5729064941406,336.2568359375,338.20611572265625
299.0717468261719,294.1379089355469,295.6828918457031,297.37322998046875
302.49468994140625,297.51422119140625,299.07080078125,300.78277587890625
470.93060302734375,463.65545654296875,465.7828674316406,468.5588073730469
471.229736328125,463.9505310058594,466.0789489746094,468.85675048828125
361.26226806640625,355.4811706542969,357.2369384765625,359.3200988769531
385.4360656738281,379.32562255859375,381.1632995605469,383.3992004394531
335.62225341796875,330.1904602050781,331.8593444824219,333.7805480957031
386.66162109375,380.53448486328125,382.3763122558594,384.61993408203125
370.6251220703125,364.7164611816406,366.5039367675781,368.6462707519531
316.8707275390625,311.69439697265625,313.2997131347656,315.10247802734375
431.1839599609375,424.4502868652344,426.4429931640625,428.9678649902344
384.3828430175781,378.2867736816406,380.1208801269531,382.3501281738281
329.7106018066406,324.3593444824219,326.0081787109375,327.8920593261719
389.9685974121094,383.79644775390625,385.64947509765625,387.9139709472656
384.24517822265625,378.1509704589844,379.984619140625,382.2129821777344
342.6080322265625,337.0810852050781,338.77362060546875,340.73895263671875
380.7688293457031,374.7220153808594,376.5438537597656,378.7502746582031
364.24737548828125,358.42559814453125,360.1914978027344,362.29351806640625
372.2861633300781,366.3548889160156,368.14801025390625,370.3008117675781
384.47607421875,378.37872314453125,380.213134765625,382.4429626464844
347.4435119628906,341.8506774902344,343.5596008300781,345.55548095703125
397.3994445800781,391.12603759765625,393.0042419433594,395.3157043457031
373.00067138671875,367.0596618652344,368.8551940917969,371.01251220703125
340.9776916503906,335.47296142578125,337.15997314453125,339.1150207519531
396.9297180175781,390.6627197265625,392.53936767578125,394.84783935546875
391.1968994140625,385.00799560546875,386.8652038574219,389.1374816894531
372.7679443359375,366.8301086425781,368.6248779296875,370.7807312011719
361.489501953125,355.7052917480469,357.4618225097656,359.54644775390625
366.10577392578125,360.2586975097656,362.0308532714844,364.1446533203125
316.40789794921875,311.2378845214844,312.84161376953125,314.6414794921875
415.3780212402344,408.8597106933594,410.7988586425781,413.223876953125
408.5228576660156,402.0979309082031,404.01385498046875,406.39556884765625
350.9166564941406,345.2765197753906,346.9972229003906,349.0150451660156
347.677978515625,342.08197021484375,343.79168701171875,345.7890625
354.80926513671875,349.1160888671875,350.8499755859375,352.89239501953125
318.881103515625,313.6773681640625,315.28948974609375,317.10498046875
363.0999450683594,357.2938232421875,359.0558166503906,361.1506042480469
357.51922607421875,351.78912353515625,353.5321960449219,355.59173583984375
347.3204650878906,341.72930908203125,343.43780517578125,345.43292236328125
309.7558288574219,304.6764221191406,306.25762939453125,308.01544189453125
384.9845886230469,378.8803405761719,380.7164611816406,382.9494934082031
323.1204528808594,317.8589782714844,319.4854736328125,321.32769775390625
356.18896484375,350.47698974609375,352.2155456542969,354.26666259765625
320.82330322265625,315.5931091308594,317.2118225097656,319.03955078125
314.6124267578125,309.46685791015625,311.06451416015625,312.85302734375
300.34173583984375,295.39056396484375,296.93988037109375,298.63824462890625
446.1644287109375,439.2266845703125,441.2701721191406,443.8896484375
338.70709228515625,333.2332763671875,334.91259765625,336.8533020019531
370.3820495605469,364.4767150878906,366.26336669921875,368.4041442871094
304.93328857421875,299.9195861816406,301.48443603515625,303.2117919921875
301.5986328125,296.63037109375,298.1839294433594,299.8902282714844
391.36956787109375,385.1783142089844,387.0361022949219,389.3094482421875
305.4435729980469,300.42291259765625,301.989501953125,303.7200927734375
353.5859375,347.909423828125,349.63916015625,351.6738586425781
316.781494140625,311.60638427734375,313.2113952636719,315.01361083984375
349.93646240234375,344.3096618652344,346.02703857421875,348.0386657714844
309.7556457519531,304.6762390136719,306.2574462890625,308.0152893066406
313.86199951171875,308.7266540527344,310.32177734375,312.10552978515625
299.7349853515625,294.7921142578125,296.33935546875,298.03387451171875
292.17913818359375,287.3392028808594,288.86083984375,290.50762939453125
